scenario_name,merkle_proof_mode,payload_format,security_target_bits,soundness_assumption,total_explicit_query_count,round_query_counts,commitment_ood_samples,payload_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,parser_bytes,sha_calls,sha_bytes,merkle_levels
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,1,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,1,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,2,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,2,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,3,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,3,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,4,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,4,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,5,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,5,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,6,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,6,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,7,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,7,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,8,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,8,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,parse_sbf,9,42785,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,flat_nodes,100.0,whir_capacity_full,28,18|10,2,1440,640,3,32768,1,total_sbf,9,46406,,ok,,1440,47,3212,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,host_parse,0,,1094958,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,0,0,upload_total,0,4864,,ok,,0,0,0,0
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,0,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,0,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,1,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,1,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,2,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,2,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,3,66188,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,total_sbf,3,71052,,ok,,1992,73,4944,19
whir_t100_capacity_full,minimal_subtree,canonical_payload,100.0,whir_capacity_full,28,18|10,2,1992,640,4,32768,1,parse_sbf,4,66188,,ok,,1992,73,4944,19
