4096	aspis_pool::processor::create_or_allocate_pda::h253f10b68a907e99
4096	aspis_pool::processor::create_or_allocate_pda_with_rent::h8c4658626c98eba3
4096	aspis_pool::processor::create_prepare_rollover_page_if_needed::h3e251d7d18d86afd
4096	aspis_pool::processor::dispatch_selected_verifier_v1::ha0580144fa1bbb9c
4096	aspis_pool::processor::initialize_vault_account::hda35b9d78f3f9748
3208	aspis_pool::processor::load_canonical_pool_state::h66f4038542305b97
32	aspis_pool::processor::plan_fresh_program_pda::h96362a0112f5afe1
208	aspis_pool::processor::plan_marker_from_envelope_v1::h313b2c51ed157b6f
200	aspis_pool::processor::plan_prepare_settlement_page_layout_v1::h0536f30855a21087
224	aspis_pool::processor::plan_spend_page_layout_v1::hfd42fde40ed7803b
88	aspis_pool::processor::plan_vault_initialization::h0b51e000775a304b
4096	aspis_pool::processor::process_cancel_prepared_settlement_with_runtime_v1::h24af366523a3997b
4096	aspis_pool::processor::process_deposit_with_runtime_v1::h6f848cd91e323f62
4096	aspis_pool::processor::process_initialize_with_runtime_v1::h50d3481b2430b3e2
4096	aspis_pool::processor::process_instruction::h32303bb1e4af7bd1
4096	aspis_pool::processor::process_prepare_settlement_with_runtime_v1::h8071ee0ac09ea545
4096	aspis_pool::processor::process_private_transfer_with_runtime_v1::_$u7b$$u7b$closure$u7d$$u7d$::hb597929aec749d51
4096	aspis_pool::processor::process_private_transfer_with_runtime_v1::h1232966f50a34a81
4096	aspis_pool::processor::process_settle_prepared_with_runtime_v1::hc0e6435a8c01a255
4096	aspis_pool::processor::process_withdrawal_with_runtime_v1::_$u7b$$u7b$closure$u7d$$u7d$::h65d2df7ff3fb2f74
4096	aspis_pool::processor::process_withdrawal_with_runtime_v1::hda997fa050223ba6
40	aspis_pool::processor::require_fresh_rent_exempt_program_pda::he09e0ddb8fa17225
328	aspis_pool::processor::require_initialized_empty_vault::h6063cd39b504f745
32	aspis_pool::processor::require_unique_accounts::h70b5bf986686fe27
40	aspis_pool::processor::state_accounts_for_append_v1::h3e061d8370c97660
16	aspis_pool::registry::AuthenticatedVerifierSelectionV1::matches::h133148a936734015
1656	aspis_pool::registry::authenticate_verifier_selection_v1::h29cf0dcb8c166511
216	aspis_pool::settle_prepared_instruction::validate_statement::h549b4aee76af95fc
1744	aspis_pool::state::PoolStateV1::decode_with_validated_tree::h54cf0859802d4e52
904	aspis_pool::state::PoolStateV1::genesis_boxed::h764c595ab55818fd
152	aspis_pool::state::PoolStateV1::write_encoding_prevalidated::h8d4d1e21e1fd0228
432	aspis_pool::transition::AuthorizedSourceStateV1::prepare::had0a0955227ed9a8
176	aspis_pool::transition::PrevalidatedCurrentHistoryV1::require_matches::h538d0d22aae9064a
8	aspis_pool::transition::PrevalidatedNewHistoryPageV1::require_matches::h2c3b0ff7273a2464
1456	aspis_pool::transition::append_one_from_program_invariant::h7711a2d06af59686
4096	aspis_pool::transition::apply_authorized_append_after_checked_state_v1::h26d0c08589233249
4096	aspis_pool::transition::apply_authorized_append_after_checked_state_v1::h3660aae401710420
4096	aspis_pool::transition::apply_authorized_append_after_checked_state_v1::h6853c9cbe5811b7e
4096	aspis_pool::transition::apply_authorized_append_after_prevalidated_history_v1::h88013985f32362f4
4096	aspis_pool::transition::apply_authorized_append_after_prevalidated_v1::hdc8821d61f276f05
4096	aspis_pool::transition::apply_authorized_append_after_v1::hb4bc757b6f846dff
4096	aspis_pool::transition::initialize_pool_accounts_v1::he9cfd272691df141
3312	aspis_pool::transition::prepare_append_from_canonical_state::h459d89d684c17d3f
312	aspis_pool::transition::prepare_authorized_append_images_v1::h429b908c18fe30af
2504	aspis_pool::transition::prepare_checked_append::h575781b57f69e398
104	aspis_pool::transition::prevalidate_new_history_page_v1::h49e286ef61eb2163
216	aspis_pool::transition::validate_current_history::h75f6d553fd9bf347
4096	aspis_pool::transition::validate_current_history_after_prevalidated_anchor_v1::h361c2b8e3fd8fe3d
40	aspis_pool::vault::exact_five_accounts::h69af647d7342bc42
288	aspis_pool::vault::exact_transfer_account_infos_v1::h93ea6452599c6f62
288	aspis_pool::vault::exact_withdrawal_transfer_account_infos_v1::hc9ff466836646710
66	aspis_pool::vault::parse_legacy_mint_v1::h8c48c31974e07cf0
88	aspis_pool::vault::parse_legacy_token_account_v1::h730741a77ddeebbe
712	aspis_pool::vault::plan_legacy_deposit_transfer_from_identity_v1::h5d6dc14125420757
696	aspis_pool::vault::plan_legacy_withdrawal_transfer_from_identity_v1::h129e5edf6ad2e597
360	aspis_pool::vault::validate_exact_deposit_delta_v1::hf9ca4df24b805fc4
360	aspis_pool::vault::validate_exact_withdrawal_delta_v1::hd953ed4cdf22b3d9
56	aspis_pool::verifier_dispatch::authenticate_proof_account_body_v1::hfd35277b89db54a1
808	aspis_pool::verifier_dispatch::authenticate_verifier_return_data_v1::h56d236eae8aa7e46
96	aspis_pool::verifier_dispatch::derive_verifier_dispatch_claim_v1::hee434df3a9357c9b
4096	aspis_pool::verifier_dispatch::dispatch_authenticated_verifier_readonly_v1::h423d6ed109af43a7
4096	aspis_pool::verifier_dispatch::plan_authenticated_verifier_dispatch_v1::h05ad7d6950dc1540
384	aspis_statement::pool_v1::authorization_receipt::decode_pool_v1_authorization_receipt_v1::hc043fadc68d35a4d
1888	aspis_statement::pool_v1::authorization_receipt_account::decode_pool_v1_authorization_receipt_account_v1::hba80162d2c1fbbf5
848	aspis_statement::pool_v1::authorization_receipt_account::pool_v1_authorization_receipt_binding_digest_v1::h60bf2e4d255347d1
112	aspis_statement::pool_v1::authorization_receipt_account::pool_v1_authorization_receipt_pda_inputs_for_binding_v1::h8d1f1af8c9d0b6c0
32	aspis_statement::pool_v1::authorization_receipt_account::pool_v1_authorization_receipt_request_digest_v1::h3ef0fdb3619811a8
104	aspis_statement::pool_v1::authorization_receipt_account::validate_pool_v1_authorization_receipt_account_pda_inputs_v1::h84f4f4fa1c851789
440	aspis_statement::pool_v1::authorization_receipt_account::validate_pool_v1_authorization_receipt_account_request_v1::hb31f9f7dc660a8c8
72	aspis_statement::pool_v1::deposit::encode_deposit_receipt_v1::h9d861c12493cd975
128	aspis_statement::pool_v1::format::decode_pool_identity_v1::h65e43b25e330dd99
104	aspis_statement::pool_v1::format::decode_verifier_policy_v1::h1ce30d095bec42b0
72	aspis_statement::pool_v1::format::encode_pool_identity_v1::h96b4dffe42b987d0
16	aspis_statement::pool_v1::format::pool_v1_note_commitment::h266fd24f6c543b92
344	aspis_statement::pool_v1::historical_anchor::decode_historical_anchor_envelope_v1::h2f4f688516df048b
24	aspis_statement::pool_v1::historical_anchor::encode_historical_anchor_envelope_v1::h320032ae706df989
2184	aspis_statement::pool_v1::incremental_merkle::IncrementalMerkleTreeV1::append_one_with_empty_roots::h361225cb2a3af1d9
3072	aspis_statement::pool_v1::incremental_merkle::IncrementalMerkleTreeV1::append_two_with_empty_roots::h23cee6d4d9888992
688	aspis_statement::pool_v1::incremental_merkle::IncrementalMerkleTreeV1::encode_with_empty_roots::h8410c54ccc3560b3
72	aspis_statement::pool_v1::incremental_merkle::IncrementalMerkleTreeV1::validate_with_empty_roots::h057841f3d7f2e275
2216	aspis_statement::pool_v1::incremental_merkle::ValidatedIncrementalMerkleTreeV1::append_one::h6f2bc5521c81094b
2384	aspis_statement::pool_v1::incremental_merkle::ValidatedIncrementalMerkleTreeV1::append_two::hcf70f89e643a11dd
2776	aspis_statement::pool_v1::incremental_merkle::ValidatedIncrementalMerkleTreeV1::decode::h4fbe1033c4a2ace8
344	aspis_statement::pool_v1::nullifier_marker::decode_pool_v1_nullifier_marker::h7e0f1018e03357bc
24	aspis_statement::pool_v1::nullifier_marker::encode_pool_v1_nullifier_marker::h6a2791c8dd9d7531
240	aspis_statement::pool_v1::pair_forest_accounts::decode_pool_v1_pair_forest_checkpoint_v1::hbd6729d0f39443da
2784	aspis_statement::pool_v1::pair_forest_accounts::decode_pool_v1_pair_forest_lane_state_v1::h61c31ab850471932
912	aspis_statement::pool_v1::pair_forest_accounts::decode_pool_v1_pair_forest_master_v1::h87640c048fc328b5
120	aspis_statement::pool_v1::pair_forest_accounts::encode_pool_v1_pair_forest_checkpoint_v1::hd0b700a9e56a9676
689	aspis_statement::pool_v1::pair_forest_accounts::encode_pool_v1_pair_forest_lane_state_v1::hbd289515d303ffdf
128	aspis_statement::pool_v1::pair_forest_accounts::encode_pool_v1_pair_forest_master_v1::h9e0a7508615ae7c7
400	aspis_statement::pool_v1::pair_forest_accounts::plan_pool_v1_pair_forest_checkpoint_v1::h314aa36887d8ae97
8	aspis_statement::pool_v1::pair_forest_accounts::pool_v1_pair_forest_output_lane_v1::h0b4a8ff8d7d43214
1184	aspis_statement::pool_v1::pair_forest_terminal::decode_pool_v1_pair_forest_terminal_request_v1::h3f1b63088094ab00
2944	aspis_statement::pool_v1::pair_forest_terminal::decode_pool_v1_pair_forest_terminal_result_v1::h14651c8714675b95
544	aspis_statement::pool_v1::pair_forest_terminal::encode_pool_v1_pair_forest_terminal_request_v1::h765edf8d6790eb2d
689	aspis_statement::pool_v1::pair_forest_terminal::validate_result::h2c0da96f61913c44
1408	aspis_statement::pool_v1::pair_terminal::decode_pool_v1_pair_verified_afterstate_v1::he74ab153a300e8d4
752	aspis_statement::pool_v1::pair_terminal::encode_pool_v1_pair_verified_afterstate_v1::h45c3d70b66ce3faf
72	aspis_statement::pool_v1::pair_tree_profile::PoolV1PairLeafWitnessV1::single_output::hbfd9f16e196101d2
32	aspis_statement::pool_v1::pair_tree_profile::PoolV1PairLeafWitnessV1::validate::ha73b3ca5dd61ba73
336	aspis_statement::pool_v1::payment_relation::decode_common::h597c8ea401a4089a
720	aspis_statement::pool_v1::payment_relation::decode_pool_v1_private_transfer_public_v1::hef331d60ad5dc094
664	aspis_statement::pool_v1::payment_relation::decode_pool_v1_withdrawal_public_v1::ha8449974cddf123d
144	aspis_statement::pool_v1::payment_relation::validate_pool_v1_private_transfer_public_v1::he53c88634e56e3a4
144	aspis_statement::pool_v1::payment_relation::validate_pool_v1_withdrawal_public_v1::hca178b2f2df3475c
512	aspis_statement::pool_v1::verifier_dispatch::decode_binding_fields::h02bba31f5df10013
376	aspis_statement::pool_v1::verifier_dispatch::decode_verifier_dispatch_result_v1::h4ce385033dc60a2b
392	aspis_statement::pool_v1::verifier_dispatch::encode_verifier_dispatch_request_v1::h6cab2e6a6048ee5c
72	aspis_statement::pool_v1::verifier_dispatch::encode_verifier_dispatch_result_v1::h152bb37b780f8344
296	aspis_statement::pool_v1::verifier_dispatch::historical_anchor_envelope_digest_v1::h9a254025cf522e44
632	aspis_statement::pool_v1::verifier_dispatch::verifier_dispatch_binding_from_envelope_v1::h12278beeba8dce19
16	aspis_statement::pool_v1::verifier_dispatch::verifier_proof_body_digest_v1::h16badb6ed577bb44
136	aspis_statement::pool_v1::verifier_dispatch::verifier_statement_payload_digest_v1::hc16228fb4e80e70b
184	aspis_statement::pool_v1::verifier_registry::decode_verifier_registry_entry_v1::h779962bf4530a1e6
312	aspis_statement::pool_v1::verifier_registry::decode_verifier_registry_entry_v2::h5389fc2c275bac1b
120	aspis_statement::pool_v1::verifier_registry::decode_verifier_registry_v1::h1fcfae06b7d513a4
248	aspis_statement::pool_v1::verifier_registry::decode_verifier_registry_v2::h0ce67708052a75b8
280	aspis_statement::poseidon2::hash_fields::hee22f0b5eb31ce02
264	aspis_statement::poseidon2::merkle_node_compress_v3::h11e8bdb763fc2075
24	compiler_builtins::float::mul::mul::h8da8fc9debe956c1
16	compiler_builtins::int::mul::Mul::mul::hb7c7310383c1421a
72	core::cell::panic_already_mutably_borrowed::h08f457cd07756ae7
10	core::escape::escape_unicode::h5e94a6b13e5515a7
16	core::fmt::Formatter::debug_struct_field2_finish::h825879940e06a1b7
24	core::fmt::Formatter::debug_tuple_field1_finish::h730ef7125678741d
40	core::fmt::Formatter::pad::hcdc9ed8fef2b8973
88	core::fmt::Formatter::pad_integral::hdc9f09e04df65e22
16	core::fmt::Formatter::padding::h857bbf56ecb4473c
120	core::fmt::builders::DebugStruct::field_with::h8f89ab8a6d2347ad
112	core::fmt::builders::DebugTuple::field_with::h1d6015b7dac68563
4096	core::fmt::num::GenericRadix::fmt_int::h809664ed81bd3a31
4096	core::fmt::num::GenericRadix::fmt_int::h8ef53353a3ec99f4
4096	core::fmt::num::GenericRadix::fmt_int::h98ed51c4be3e323f
4096	core::fmt::num::GenericRadix::fmt_int::haeb1f5eb487319cb
4096	core::fmt::num::GenericRadix::fmt_int::hb022b77474673b87
4096	core::fmt::num::GenericRadix::fmt_int::hdb17e2ba327bd4f8
4096	core::fmt::num::imp::_$LT$impl$u20$core..fmt..Display$u20$for$u20$i32$GT$::fmt::ha3511aa5f89e8a7f
4096	core::fmt::num::imp::_$LT$impl$u20$u32$GT$::_fmt::he8f52e2a671b3304
4096	core::fmt::num::imp::_$LT$impl$u20$u64$GT$::_fmt::h5fb3983a084bd345
4096	core::fmt::num::imp::_$LT$impl$u20$u8$GT$::_fmt::h41b5e2fc1f8c6a8b
88	core::fmt::write::h6a241f3daa234c27
4096	core::ops::function::FnOnce::call_once::h0c64bf68fc811bb0
4096	core::ops::function::FnOnce::call_once::h51b9f12fdf160c72
64	core::panicking::panic::he4f343d4dff1ad06
96	core::panicking::panic_bounds_check::hbf9d22ffdbdf6731
24	core::panicking::panic_fmt::ha4a6c4ba8141afc1
112	core::result::unwrap_failed::hc82e07e24346d732
96	core::slice::_$LT$impl$u20$$u5b$T$u5d$$GT$::copy_from_slice::len_mismatch_fail::h749d89c7278b8e5f
96	core::slice::index::slice_end_index_len_fail::do_panic::runtime::hcbef553469ee2f4f
96	core::slice::index::slice_index_order_fail::do_panic::runtime::hcbb86a57a944a493
96	core::slice::index::slice_start_index_len_fail::do_panic::runtime::h6ae28d9df288ffe6
8	core::slice::memchr::memchr_aligned::hf2fb38846c76d079
16	core::str::count::do_count_chars::h4534cdd10be07d67
208	core::str::slice_error_fail_rt::h77ad82d5d1d84e91
32	core::unicode::printable::check::hc31baee057819da1
4096	core::unicode::printable::is_printable::hfb971d6b773a3238
96	custom_panic
4096	entrypoint
4	memcmp
64	solana_cpi::get_return_data::h9c7f134c59f6120e
168	solana_cpi::invoke_signed_unchecked::hf2f5516666cd875a
64	solana_instruction::Instruction::new_with_bincode::h59d7387cb394de90
4096	solana_program::program::invoke::h4e47bdc3d4de6b06
4096	solana_program::program::invoke_signed::h1b7647d0a4559ec1
120	solana_program_entrypoint::deserialize::h6b684bbbfd623646
56	solana_pubkey::Pubkey::find_program_address::ha5051752566f1bc6
32	solana_sha256_hasher::hashv::hf76722e661f7f2e1
128	solana_system_interface::instruction::allocate::h236a72a9e21426ab
128	solana_system_interface::instruction::assign::h397e7d7185d7f283
136	solana_system_interface::instruction::create_account::hfc986fba10dac0ee
128	solana_system_interface::instruction::transfer::h35bf52067f4746d1
40	solana_sysvar::clock::_$LT$impl$u20$solana_sysvar..Sysvar$u20$for$u20$solana_clock..Clock$GT$::get::h88948574665fd2f1
24	solana_sysvar::rent::_$LT$impl$u20$solana_sysvar..Sysvar$u20$for$u20$solana_rent..Rent$GT$::get::h352a5fc416107d8d
4096	std::io::error::_$LT$impl$u20$core..fmt..Debug$u20$for$u20$std..io..error..repr_bitpacked..Repr$GT$::fmt::h9e94103c5533fbfb
24	std::sys::pal::sbf::os::error_string::h2e3adc5b9e6a61bf
